BerufId;Beruf
11214;Gewerbesekretär
11213;Gewerbevereinssekretär
11216;Gewerkschaftsfunktionär
11211;Gewerkschaftssekretär
4288;Gewindedreher
4160;Gewindefräser
4295;Gewinderoller
4120;Gewindeschleifer
4291;Gewindeschneider
2398;Gewölbemaurer
9862;Gewürzhändler
9921;Gewürzhändler 1
692;Gewürzmischer
786;Gewürzmüller
3711;Gichter
3751;Giesser
3745;Giessereiarbeiter
3748;Giessereichef
3718;Giessereigehilfe
3744;Giessereihandlanger
7701;Giessereiingenieur
3714;Giessereitechnologe
3716;Giessereitechnologe, Eisenguss
3768;Giessereitechnologe, Nichteisen-Metallguss
3717;Giessereitechnologe, Stahlguss
3747;Giessereivorarbeiter
3750;Giessermeister
3720;Giessermeister in Metallgiesserei
3618;Giessmeister
14468;Gipsbildhauer
3275;Gipsbrecher
3284;Gipsbrenner
2793;Gipser
2795;Gipser und Maler
2797;Gipser und Maler 1
2798;Gipser- und Malermeister
2780;Gipserhandlanger
2801;Gipsermeister
2794;Gipsermeister HFP
2796;Gipserpolier
3440;Gipsfigurenmacher
3462;Gipsformengiesser
3425;Gipsgiesser
3282;Gipskocher
2380;Gipsmaurer
18350;Gipsmodellbauer
3270;Gipsmüller
3452;Gipsplattenmacher
2781;Gipsstuckateur
3476;Gipstechniker
14931;Gitarrenbauer
17137;Gitarrenlehrer
14265;Gitarrist
4635;Gitterschlosser
4607;Gitterschmied
2310;Glacéhandschuhmacher
2022;Glacéledergerber
611;Glacémacher
9284;Glacéverkäufer
4112;Glänzer
1465;Glanzpresser
3547;Glasapparatebauer
3573;Glasapparateschleifer
3502;Glasarbeiter
3585;Glasätzer
3591;Glasätzer 1
3049;Glasbauexperte
3018;Glasbauexperte, dipl. HFP
3040;Glasbaumonteur
3487;Glasbieger
3535;Glasbläser
3537;Glasbläsermeister
3501;Glasblumenmacher
3570;Glasbohrer
3024;Glasdachsetzer
14847;Glasdekorateur
3592;Glasdreher
6612;Glasdrucker
14860;Glasdruckmaler
3023;Glaser
3019;Glaser-Einrahmer
3020;Glaser-Fensterschreiner
3035;Glaser-Spiegelmacher
3050;Glaser-Vorarbeiter, eidg. FA
3022;Glasermeister
3043;Glasermeister 1
3596;Glasfabrikarbeiter
3599;Glasfaserverarbeiter
3515;Glasfigurenbläser
3600;Glasformer
3566;Glasfräser
3587;Glasgiesser
14543;Glasgrafiker
14839;Glasgraveur
9922;Glashändler
3498;Glashärter
3630;Glasierer
3653;Glasiermeister
7643;Glasingenieur
3494;Glasinstrumentenmacher
3576;Glaskapillarschleifer
3604;Glasknopfmacher
3510;Glaskolbenbläser
3513;Glaskolbenbläser 1
3497;Glaskolbenmacher
3595;Glaskontrolleur
15045;Glaskünstler
3486;Glasmacher
14843;Glasmaler
14868;Glasmaler, Glasmalerei
14869;Glasmaler, Kunstglaserei
3607;Glasmaschinist
14842;Glasmatteur
3492;Glasmodelleur
2713;Glasmosaikleger
3611;Glasoperateur
3559;Glasoptiker
3601;Glasperlenfärber
3605;Glasperlenmacher
3577;Glaspolierer
3503;Glaspresser
3610;Glasreiniger
3488;Glasröhrenzieher
3228;Glassandgräber
14565;Glasschildermaler
3569;Glasschleifer
3584;Glasschleifer 1
3567;Glasschleifmaschinist
3588;Glasschmelzer
3046;Glasschneider
3608;Glassetzer
5523;Glassetzer (in Uhrenfabrik)
3609;Glasspezialist
8052;Glastechniker
3581;Glasüberpolierer
3617;Glasurmacher
14861;Glasurmaler
3548;Glasveredler
3603;Glasvergolder
3568;Glaswalzenschleifer
9900;Glaswarenhändler
9227;Glaswarenverkäufer
3602;Glaswollemacher
3489;Glaszieher
14840;Glasziseleur
3033;Glaszuschneider
3574;Glaszylinderschleifer
3674;Glättemüller
15501;Glätter
17809;Glaziologe
3504;Gleichrichter
11263;Gleichstellungsbeauftragter
11264;Gleichstellungsbeauftragter 1
12671;Gleisbauer
12669;Gleisbaumaschinenführer
12670;Gleismonteur SBB
17227;Gleitschirmfluglehrer
12992;Gletscherpilot
3379;Glimmerarbeiter
3749;Glockengiesser
3753;Glockengiesser 1
1828;Glockenriemensticker
2284;Glockensattler
815;Glucosearbeiter
5229;Glühbirnenarbeiter
3755;Glüher
3518;Glühkolbenbläser
3545;Glühlampenbläser
5232;Glühlampenmacher
7002;Glyzerinreiniger
1798;Gobelinsticker
1256;Gobelinweber
14710;Gold- und Silberschmied
14709;Goldbijoutier
1177;Goldbortenmacher
3905;Golddrahtzieher
14777;Golddruckgraveur
14720;Goldgraveur
9923;Goldhändler
6183;Goldlackierer
6180;Goldleistenmacher
14867;Goldmaler
4011;Goldplattierer
1198;Goldposamenter
5428;Goldschalenacheveur
5537;Goldschalenmacher
14696;Goldschmied
14705;Goldschmied 1
14712;Goldschmied 2
14716;Goldschmied 3
14714;Goldschmiedemeister HFP
14704;Goldschmiedgehilfe
6758;Goldschnittmacher
14744;Goldstecher
1804;Goldsticker
1193;Goldtressenmacher
18503;Golfangestellter
18502;Golfgehilfe
17206;Golflehrer
18396;Golfplatzbauer
18204;Golfspieler
12920;Gondelführer
18312;Goupilleur
15234;Gouvernante
15425;Gouvernante in Kollektivhaushalt
9709;Grabmalberater
14470;Grabsteinbildhauer
3324;Grabsteinhauer
3318;Grabsteinmetz
3361;Grabsteinpolierer
3356;Grabsteinschleifer
14552;Grafikangestellter
14572;Grafikdesigner
14545;Grafiker
14537;Grafikillustrator
14541;Grafischer Assistent
14570;Grafischer Illustrator
14538;Grafischer Illustrator HFG
14569;Grafischer Illustrator HFG 1
14542;Grafischer Zeichner
18315;Grammophonarbeiter
12652;Gramper
5442;Grandisseur
14467;Granitbildhauer
3274;Granithauer
3359;Granitpolierer
3366;Granitsäger
3352;Granitschleifer
3308;Granitsteinmetz
3301;Granitsteinrichter
6991;Granulierer
14535;Graphiker
14544;Graphikergehilfe
6365;Graphiklithograph
14547;Graphischer Modellzeichner
14551;Graphischer Zeichner
6956;Graphitarbeiter
17601;Graphologe
3732;Graugiesser
778;Graupenmüller
4317;Graveur
14721;Graveur, Bijouterie
4318;Graveur, gemischte Branche
4302;Graveur, Stahl
6400;Graveur-Kolorist
14747;Graveur-Ziseleur
8605;Graveurmeister
6576;Gravurendrucker
6382;Gravures-Kolorist
6376;Gravurlithograph
15597;Greenkeeper
8802;Greifbaggerführer
8838;Greifbaggerführer 1
8820;Greifermaschinist
4928;Greiferwebmaschinenspezialist
5520;Greneur
13646;Grenzpolizist, Flughafen
3304;Grenzsteinhauer
16335;Grenztierarzt
13647;Grenzwächter
13653;Grenzwächteradjutant
11022;Grenzwachtkommandant
13654;Grenzwachtkorporal
13662;Grenzwachtoffizier
13649;Grenzwachtpostenchef
17342;Griechischlehrer
782;Griesmüller
15313;Grillkoch
16219;Grinberg-Praktiker
4738;Grobgürtler
4946;Grobmechaniker
2270;Grobsattler
4538;Grobschmied
1017;Grobspinner
4492;Grossapparateschlosser
5733;Grossfahrzeuglackierer
3801;Grossgusskernmacher
9695;Grosshandelsangestellter
9909;Grosshandelskaufmann
9812;Grosshändler
9969;Grossist
1634;Grossstückschneider
16333;Grosstierchirurg
5396;Grossuhrenmacher
16318;Grossvieharzt
9663;Grossviehhändler
146;Grossviehzüchter
10393;Grottenführer
7665;Ground Engineer
13033;Ground Handling Agent
10799;Ground Manager
12062;Group Controller
3276;Grubenarbeiter
2011;Grubengerber
7753;Grubeningenieur
12748;Grubenlokomotivführer
3263;Grubenmeister
3254;Grubenschürfer
2568;Grundbauer
2589;Grundbauer 1
2651;Grundbauer 2
2669;Grundbauer 3
2652;Grundbauer, Baugrundaufschlüsse
2653;Grundbauer, Pfahlgründungen
2657;Grundbaupolier
2654;Grundbaupolier, eidg. FA
11784;Grundbuchamtsangestellter
11859;Grundbuchbeamter
7533;Grundbuchgeometer
7547;Grundbuchgeometer 1
11039;Grundbuchinspektor
11792;Grundbuchsekretär
11942;Grundbuchverwalter
11947;Grundbuchverwalter 1
11941;Grundbuchverwalter-Stellvertreter
2802;Grundeur
2835;Grundierer
17405;Grundkurslehrer
6164;Grundpolierer
12096;Grundstückhändler
10546;Grundstückmakler
10648;Grundstückvermieter
7695;Grünplaner
18623;Gruppenarbeiter
8589;Gruppenchef (Werkstatt)
13350;Gruppenchef PTT
8587;Gruppenchef technische Dienste
13381;Gruppenchef, Post
11346;Gruppenchefstellvertreter
11347;Gruppenführer
11363;Gruppenleiter
9202;Gruppenleiter Verkauf
10278;Gruppenleiter Werbung
16821;Guardian
14722;Guillocheur
7107;Gummiarbeiter
7146;Gummiballmacher
1266;Gummibandweber
2693;Gummibodenleger
7138;Gummibohrer
17876;Gummichemiker
5853;Gummidrechsler
7145;Gummidreher
6605;Gummidrucker
7114;Gummierer
1462;Gummierer von Textilien
7137;Gummiformgiesser
7131;Gummifräser
6478;Gummiklischeemacher
7123;Gummilöser
7135;Gummimahler
1700;Gummimantelnäher
7136;Gummimischer
1196;Gummiposamenter
7142;Gummischleifer
7147;Gummischneider
7150;Gummischnurmacher
7148;Gummispezialist
1006;Gummispinner
7108;Gummistanzer
6457;Gummistempelgraveur
6466;Gummistereotypeur
7157;Gummistrangpresser
7143;Gummistreicher
8063;Gummitechniker
7109;Gummivulkaniseur
7110;Gummiwarenarbeiter
9852;Gummiwarenhändler
7149;Gummiwarenmonteur
7141;Gummiwarenreparateur
1307;Gummiwirker
7144;Gummizuschneider
2437;Guniteur
2304;Gürtelmacher
1272;Gurtenweber
4768;Gürtler
4767;Gürtler-Messingschlosser
4731;Gürtlergehilfe
4787;Gürtlermeister
2512;Gussasphalteur
4004;Gussemaillierer
3839;Gussfeiler
3773;Gussformer
3809;Gussformer 1
3819;Gussformer, Dauerformen
3774;Gussformer, Eisenguss
3777;Gussformer, Nichteisen-Metallguss
3776;Gussformer, Stahlguss
3818;Gussformer, verlorene Formen
3798;Gusskernmacher
3821;Gussklopfer
8753;Gusskonstrukteur
3835;Gusskontrolleur
3827;Gussputzer
3822;Gussputzermeister
3722;Gussrichter
3837;Gussschleifer
3723;Gussstückkontrolleur
3770;Gusstechnologe
18042;Güteprüfer
12145;Güteragent
12790;Güterarbeiter
12773;Güterchef
12788;Güterexpedient (SBB)
12787;Güterexpeditionsbeamter
12810;Güterexpeditionsgehilfe
9844;Güterhändler
18044;Güterprüfer
12736;Güterschaffner
12814;Güterschuppenarbeiter
13129;Güterspediteur
12775;Güterverwalter
12779;Gütervorarbeiter
52;Gutsbesitzer
12040;Gutsbuchhalter
328;Gutsgärtner
51;Gutsverwalter
16953;Gymnasiallehrer
16959;Gymnasiallehrer 1
16970;Gymnasiallehrer 2
16135;Gymnastik- und Bewegungstherapeut in psychiatrischer Klinik
18219;Gymnastiker
17198;Gymnastiklehrer
17230;Gymnastikpädagoge
18259;Gymnastikstudioleiter
18258;Gymnastikstudioleiter, eidg. FA
15884;Gynäkologe
16476;Gynäkologiehilfspfleger
16421;Gynäkologiepfleger
17874;Haaranalysechemiker
17902;Haaranalytiker
18305;Haarbesenmacher
18341;Haarbürstenmacher
15743;Haarformer
15757;Haarkosmetiker
2048;Haarmaschinenarbeiter
3926;Haarnadelmacher
18295;Haarpinselmacher
1010;Haarspinner
18347;Haarverarbeiter
18311;Haarzurichter (Pinselherstellung)
14936;Hackbrettbauer
9865;Hadernhändler
15682;Hadernmeister
12950;Hafenarbeiter
12963;Hafenaufseher
8862;Hafenkranführer
12936;Hafenmeister
12953;Hafenverwalter
2999;Hafner
3012;Hafner 1
3016;Hafner 2
3000;Hafner-Plattenleger
3013;Hafner-Plattenleger 1
3017;Hafnermeister
3001;Hafnermeister HFP
15755;Hairdesigner
15754;Hairstylist
1167;Häkler
8736;Halbautomatenbediener
6393;Halbtonphotograph
6504;Halbtonretoucheur
18170;Hallenchef
12614;Hallenchef SBB
12626;Hallenchef SBB 1
525;Hallenmeister-Metzger
15699;Hallenreiniger
15579;Hallenwart
6922;Halogenierer
15853;Hals-Nasen-Ohrenspezialist
5231;Haltermacher in Glühlampenfabrik
12630;Haltestellenvorstand (SBB)
15891;Hämatologe
15892;Hämatologe 1
3938;Hammerführer
4533;Hammerschmied
14229;Hammondorgelspieler
17177;Handarbeits- und Hauswirtschaftslehrer
17173;Handarbeitslehrer
17168;Handarbeitslehrer, Textil
17174;Handarbeitslehrer/Hauswirtschaftslehrer
9243;Handarbeitsverkäufer
6433;Handätzer
18220;Handballer
4244;Handbankdreher
1965;Handblanchierer
3235;Handbrecher
6727;Handbuchbinder
6740;Handbuchbinder 1
15801;Handchirurg
3942;Handdrahtweber
5816;Handdrechsler
4771;Handdrücker
6655;Handdrucker 1
10573;Handelsagent
10598;Handelsagent, dipl.
11513;Handelsangestellter
11166;Handelsattaché
10336;Handelsbeziehungsbeauftragter
11382;Handelsdelegierter
11315;Handelsdienstleiter
10879;Handelsdirektor
9051;Handelseinkäufer
258;Handelsgärtner
13697;Handelsgerichtspräsident
16923;Handelshochschullehrer
11225;Handelskammersekretär
9955;Handelskaufmann
11554;Handelskorrespondent
16957;Handelslehrer
9808;Handelsmann
11940;Handelsregisterführer
9748;Handelsreisender
9745;Handelsreisender, dipl. HFP
16955;Handelsschullehrer
11526;Handelssekretär
9756;Handelsvertreter
17488;Handelswissenschafter
4834;Handfeilenhauer
3808;Handformer
6354;Handgiesser
17159;Handharmonikalehrer
14885;Handharmonikamacher
14901;Handharmonikareparateur
14882;Handharmonikastimmer
3795;Handkernformer
18633;Handlanger
9813;Händler
9958;Händler 1
9718;Händlerassistent
14443;Handleser
6367;Handlithograph
10816;Handlungsbevollmächtigter (Direktionsmitglied)
11359;Handlungsbevollmächtigter (nicht Direktionsmitglied)
11383;Handlungsbevollmächtigter (nicht Direktionsmitglied) 1
11411;Handlungsbevollmächtigter (nicht Direktionsmitglied) 2
14849;Handmaler
1823;Handmaschinensticker
1149;Handmaschinenstricker
1720;Handnäher
4477;Handnieter
18100;Handpacker
4098;Handpolierer
6657;Handpressendrucker
6595;Handpressenkupferdrucker
4076;Handschärfer
3336;Handschleifer
4551;Handschmied
17596;Handschriftenexperte
13986;Handschriftenkonservator
2030;Handschuhledergerber
1908;Handschuhmacher
1695;Handschuhnäher
1797;Handschuhsticker
1313;Handschuhwirker
1573;Handseiler
6300;Handsetzer
3238;Handspalter
1484;Handspannpresser
1002;Handspinner
4306;Handstanzer
1786;Handsticker
1136;Handstricker
2307;Handtaschenmacher
6175;Handvergolder
3831;Handverputzer (Metallguss)
1970;Handwalzer
1141;Handweber
1219;Handweber 1
18314;Handwerker
18357;Handwerkergehilfe
18363;Handwerksmeister
13375;Handwerksmeister, Post
10711;Handwerksunternehmer
3389;Handziegler
1127;Hanfbereiter
1417;Hanfbleicher
1248;Hanfgarnweber
1033;Hanfknüpfer
1291;Hanfschlauchweber
1008;Hanfspinner
1048;Hanfzwirner
7221;Hardware System Engineer
12575;Hardware-Installateur
12387;Hardware-Software-Entwickler
8255;Hardware-Techniker
7210;Hardwareingenieur
12352;Hardwareplaner
14924;Harfenbauer
14287;Harfenist
14266;Harfenspieler
17141;Harmonikalehrer
14898;Harmoniumbauer
1257;Harnischweber
3854;Härter
3937;Härtereileiter
3912;Härtereimeister
3911;Härtermeister
3914;Härtetechniker
7125;Hartgummiarbeiter
4423;Hartlöter
3856;Härtner
3944;Härtnereiarbeiter
3192;Harzausrüster
7008;Harzdestillierer
431;Harzgewinner
6970;Harzkocher
6997;Harzsieder
992;Haspler
1104;Hasplermeister
3218;Hauer-Zimmermann
10586;Hauptagent
12076;Hauptbuchhalter
11433;Hauptgruppenleiter
9613;Hauptkassenchef
9603;Hauptkassier
17412;Hauptlehrer
17036;Hauptlehrer an Berufsschule
16969;Hauptlehrer an Mittelschule
16977;Hauptlehrer an Sekundarschule
15556;Hausabwart
15436;Hausangestellter
15451;Hausangestellter 1
15470;Hausangestellter 2
15409;Hausbeamter
15424;Hausbeamter in Anstalt
15444;Hausbursche
15455;Hausbursche 1
15456;Hausbursche 2
15469;Hausbursche 3
15459;Hausdame (Haushälterin)
15435;Hausdame (Haushaltleiterin)
15251;Hausdame (Hotellerie)
15329;Hausdame (Küchendienst)
15438;Hausdienstangestellter
15571;Hausdienstleiter
15461;Hausdienstmitarbeiter
10555;Häusermakler
15457;Hausgehilfe
15420;Haushalt-Anleiter
15458;Haushaltangestellter
9847;Haushaltartikelhändler
9348;Haushaltartikelspezialist
9264;Haushaltartikelspezialist, eidg. FA
9165;Haushaltartikelverkäufer
15443;Haushälter
8706;Haushaltgerätereparateur
9162;Haushaltgeräteverkäufer
15449;Haushalthilfe
15413;Haushaltlehrer
15412;Haushaltlehrmeister
15430;Haushaltleiter
15416;Haushaltleiter, dipl.
15426;Haushaltleiter, eidg. FA
15433;Haushaltleiter, eidg. FA 1
9135;Haushaltsgeräteeinkäufer
17306;Haushaltslehrer
17308;Haushaltungslehrer
18348;Haushandwerker
9682;Hausierer
9690;Hausierhändler
3102;Hausinstallateur
3200;Hausinstallationskontrolleur
16486;Hauskrankenwärter
17377;Hauslehrer
3061;Hausleitungsmonteur
2813;Hausmaler
15553;Hausmeister
15599;Hausmeister, dipl. HFP
1767;Hausnäher
16490;Hauspfleger
16493;Hauspfleger 1
16503;Hauspfleger 2
16495;Hauspfleger, dipl.
2269;Haussattler
1638;Hausschneider
3163;Haustechniker
7360;Haustechnikingenieur
2899;Haustechnikinstallateur (Heizung)
3201;Haustechnikinstallateur (ohne nähere Angaben)
3153;Haustechnikinstallateur (Sanitär)
2910;Haustechnikinstallateur, dipl. HFP (Heizung)
3156;Haustechnikinstallateur, dipl. HFP (Sanitär)
8432;Haustechnikplaner
2911;Haustechnikplaner, dipl. HFP (Heizung)
3155;Haustechnikplaner, dipl. HFP (Sanitär)
8433;Haustechnikplaner, Heizung
8434;Haustechnikplaner, Kälte
8435;Haustechnikplaner, Lüftung
8436;Haustechnikplaner, Sanitär
3208;Haustechnikpraktiker EBA
13304;Haustelefonist
16675;Hausvater
16663;Hausvater in Erholungsheim
16659;Hausvater in Kinderheim
12097;Hausverwalter
12091;Hausverwaltungsbeamter
15554;Hauswart
15588;Hauswart, eidg. FA
15549;Hauswartgehilfe
15551;Hauswartstellvertreter
15473;Hauswirtschafter
15478;Hauswirtschafter (Privat- oder Kollektivhaushalt)
15439;Hauswirtschaftlicher Angestellter
15454;Hauswirtschaftlicher Angestellter, allgemeiner Haushalt
15463;Hauswirtschaftlicher Angestellter, Kollektivhaushalt
15477;Hauswirtschaftlicher Angestellter, Privathaushalt
15452;Hauswirtschaftlicher Assistent
15437;Hauswirtschaftlicher Betriebsangestellter
15476;Hauswirtschaftlicher Betriebsangestellter 1
15414;Hauswirtschaftlicher Betriebsassistent
15429;Hauswirtschaftlicher Betriebsleiter
15434;Hauswirtschaftlicher Betriebsleiter HF
15411;Hauswirtschaftlicher Betriebsleiter HHF
15423;Hauswirtschaftlicher Betriebsleiter, eidg. FA
15427;Hauswirtschaftlicher Betriebsleiter, eidg. FA 1
15445;Hauswirtschaftlicher Spitalangestellter
15467;Hauswirtschaftlicher Spitalangestellter 1
15440;Hauswirtschaftsangestellter
15419;Hauswirtschaftsberater
15418;Hauswirtschaftsinspektor
17404;Hauswirtschaftsinstruktor
17347;Hauswirtschaftslehrer
17348;Hauswirtschaftslehrer 1
15415;Hauswirtschaftsleiter
15421;Hauswirtschaftsleiter im Gastgewerbe
15428;Hauswirtschaftsleiter im Gastgewerbe, eidg. FA
15431;Hauswirtschaftsleiter, dipl. HFP
15432;Hauswirtschaftsleiter, eidg. FA
15919;Hautarzt
1668;Haute Couture-Schneider
1975;Häuteentfleischer
1962;Häutesortierer
2008;Häutespalter
2044;Häutespalter 1
10617;Head hunter
10686;Head of Executive Development
11250;Head of Human Resources
10926;Head of Marketing
10927;Head of Sales
17442;Head of Training
8927;Hebebühnenmaschinist
8850;Hebekranführer
1069;Hechler
848;Hefebereiter
6769;Hefter (Buchbinderei)
8911;Heftmaschinenarbeiter
16510;Heildiätpfleger
16636;Heilerzieher
16561;Heilerziehungspfleger
16000;Heilgymnastiker
17087;Heilgymnastiklehrer
58;Heilkräutersammler
16048;Heilkundiger
17083;Heilpädagoge
17108;Heilpädagogischer Fachlehrer
16044;Heilpraktiker
16746;Heilsarmeeoffizier
16713;Heilsarmeesoldat
16680;Heilsarmist
16768;Heimangestellter
16733;Heimangestellter, Sozialbereich
16722;Heimanimator
18606;Heimarbeiter
15060;Heimarbeiter (Kunstgewerbe)
16637;Heimerzieher
16738;Heimgehilfe
16744;Heimgehilfe 1
14998;Heimgestalter
15317;Heimkoch
16651;Heimleiter
16657;Heimleiter 1
16660;Heimleiter 2
16662;Heimleiter 3
16676;Heimleiter, dipl. HFP
16656;Heimleiter-Stellvertreter
1740;Heimnäher
16492;Heimpflegeangestellter
16489;Heimpfleger
16494;Heimpfleger 1
16496;Heimpfleger 2
1153;Heimstricker
1216;Heimweber
10549;Heiratsvermittler
8812;Heissmischmaschinenführer
8976;Heizer
8980;Heizer 1
8968;Heizerhelfer
9038;Heizkesselwärter
1690;Heizkissennäher
9040;Heizöl-Tankrevisor
8989;Heizöl-Tankrevisor, eidg. FA
9047;Heizöl-Tankrevisor, eidg. FA 1
9020;Heizungs- und Klimaanlagenwärter
2886;Heizungs- und Sanitärinstallateur
8266;Heizungs-, Klima- und Kältetechniker
7351;Heizungs-, Lüftungs- und Klimaingenieur
2921;Heizungs-, Lüftungs- und Klimaplaner
8265;Heizungs-, Lüftungs- und Klimatechniker (HLK)
2912;Heizungsbauer
2867;Heizungschefmonteur
2869;Heizungsfachmann
7362;Heizungsingenieur
2871;Heizungsinstallateur
2885;Heizungsinstallateur 1
2891;Heizungsinstallateur, dipl. HFP
2866;Heizungsmonteur
2856;Heizungsplaner
2903;Heizungsplaner, dipl. HFP
2883;Heizungsreparateur
2859;Heizungstechniker
8428;Heizungszeichner
8987;Heizwerkführer
8983;Heizwerkführer, eidg. FA
4975;Helikoptermechaniker
12977;Helikopterpilot
12985;Helikopterpilot 1
6717;Heliograf
6718;Heliograph
6395;Heliogravürenphotograph
6427;Heliogravürenretoucheur
16223;Heliotherapeut
14444;Hellseher
1766;Hemdenmacher
1685;Hemdennäher
5431;Hemmungsmonteur
3634;Henkelgiesser
17675;Heraldiker
15086;Herbergswirt
3002;Herdsetzer
491;Heringsräucherer
15904;Herpesspezialist
17776;Herpetologe
15724;Herren- und Damencoiffeur
15736;Herren- und Damencoiffeur 1
15725;Herrencoiffeur
15726;Herrencoiffeur, dipl. HFP
15747;Herrencoiffeur, dipl. HFP 1
15749;Herrencoiffeur, dipl. HFP 2
1849;Herrenhutmacher
1762;Herrenkleidermaschinennäher
1714;Herrenkleidernäher
1670;Herrenkonfektionsnäher
1721;Herrenkonfektionsnäher 1
9244;Herrenkonfektionsverkäufer
1636;Herrenmassschneider
1602;Herrenschneider
1621;Herrenwäscheschneider
1647;Herrenwäscheschneider 1
286;Herrschaftsgärtner
13185;Herrschaftskutscher
8607;Herstellungsleiter
15934;Herzchirurg
15468;Hilfe in Heim
15580;Hilfs-Aufräumer
233;Hilfs-Hundecoiffeur
15550;Hilfsabwart
18607;Hilfsangestellter
13378;Hilfsangestellter, Post
